,OSS,ORS,OS,OS - Taxonomy Code,Title,URL
5919,,,,,"Statin use and the risk of ovarian 
and endometrial cancers: a meta-ana
lysis.",/pubmed/31340777
5918,,,,,"Health assessments and screening to
ols for adults experiencing homeles
sness: a systematic review.",/pubmed/31340786
5917,,,,,"Risk factors for neck hematoma requ
iring surgical re-intervention afte
r thyroidectomy: a systematic revie
w and meta-analysis.",/pubmed/31340806
5916,,,,,"Determinants of risky sexual practi
ce, drug abuse and alcohol consumpt
ion in adolescents in Iran: a syste
matic literature review.",/pubmed/31340817
5915,,,,,"Languishing in the crossroad? A sco
ping review of intersectional inequ
alities in mental health.",/pubmed/31340832
5914,,,,,"Supply chain management and accessi
bility to point-of-care testing in 
resource-limited settings: a system
atic scoping review.",/pubmed/31340833
5913,,,,,"Development and validation of a pre
diction model for fat mass in child
ren and adolescents: meta-analysis 
using individual participant data.",/pubmed/31340931
5912,,,,,"Diagnosis of elevated intracranial 
pressure in critically ill adults: 
systematic review and meta-analysis
.",/pubmed/31340932
5911,,,,,"Comparative efficacy of once-weekly
 semaglutide versus SGLT-2 inhibito
rs in patients inadequately control
led with one to two oral antidiabet
ic drugs: a systematic literature r
eview and network meta-analysis.",/pubmed/31340953
5910,,,,,"Prison cell spatial density and inf
ectious and communicable diseases: 
a systematic review.",/pubmed/31340959
5909,,,,,"Systematic review protocol for faci
litators and barriers to integratin
g health services for traumatic bra
in injury and mental health or addi
ctions.",/pubmed/31340961
5908,,,,,"Palivizumab and prevention of child
hood respiratory syncytial viral in
fection: protocol for a systematic 
review and meta-analysis of breakth
rough infections.",/pubmed/31340973
5907,,,,,"Long term risk of symptomatic recur
rent venous thromboembolism after d
iscontinuation of anticoagulant tre
atment for first unprovoked venous 
thromboembolism event: systematic r
eview and meta-analysis.",/pubmed/31340984
5906,,,,,"Stop paying through the nose: stude
nt and trainee medical conferences 
offer better value for money than p
rofessional alternatives.",/pubmed/31341039
5905,,,,,"Comparative mitogenomics of the Dec
apoda reveals evolutionary heteroge
neity in architecture and compositi
on.",/pubmed/31341205
5904,,,,,"Comparative Genomics Analysis in Gr
ass Species Reveals Two Distinct Ev
olutionary Strategies Adopted by R 
Genes.",/pubmed/31341223
5903,,,,,"Gastro-duodenal disease in Africa: 
Literature review and clinical data
 from Accra, Ghana.",/pubmed/31341360
5902,,,,,"Synchronous resection of esophageal
 cancer and other organ malignancie
s: A systematic review.",/pubmed/31341367
5901,,,,,"Genetic testing vs microforceps bio
psy in pancreatic cysts: Systematic
 review and meta-analysis.",/pubmed/31341368
5900,,,,,"Taxonomy, systematics and geographi
c distribution of ground frogs (Als
odidae, Eupsophus): a comprehensive
 synthesis of the last six decades 
of research.",/pubmed/31341395
5899,,,,,"Prognostic Role of Elevated Myelope
roxidase in Patients with Acute Cor
onary Syndrome: A Systemic Review a
nd Meta-Analysis.",/pubmed/31341419
5898,,,,,"Subcutaneous Magnesium Sulfate to C
orrect High-Output Ileostomy-Induce
d Hypomagnesemia.",/pubmed/31341460
5897,,,,,"Health Benefits of Endurance Traini
ng: Implications of the Brain-Deriv
ed Neurotrophic Factor-A Systematic
 Review.",/pubmed/31341469
5896,,,,,"The Protective Effect of Dietary Ph
ytosterols on Cancer Risk: A System
atic Meta-Analysis.",/pubmed/31341477
5895,,,,,"Autologous Hematopoietic Cell Trans
plantation in Multiple Sclerosis: C
hanging Paradigms in the Era of Nov
el Agents.",/pubmed/31341484
5894,,,,,"Acupuncture for Chronic Pain-Relate
d Insomnia: A Systematic Review and
 Meta-Analysis.",/pubmed/31341495
5893,,,,,"Acupuncture for Premenstrual Syndro
me at Different Intervention Time: 
A Systemic Review and Meta-Analysis
.",/pubmed/31341497
5892,,,,,"Efficacy and Safety of Fire Needle 
Therapy for Nodular Prurigo: A Quan
titative Study.",/pubmed/31341502
5891,,,,,"The Effectiveness of Acupoint Catgu
t Embedding Therapy for Abdominal O
besity: A Systematic Review and Met
a-Analysis.",/pubmed/31341504
5890,,,,,"A Telehealth Privacy and Security S
elf-Assessment Questionnaire for Te
lehealth Providers: Development and
 Validation.",/pubmed/31341542
5889,,,,,"Molecular and Morphological Evidenc
e of Hepatotoxicity after Silver Na
noparticle Exposure: A Systematic R
eview, In Silico, and Ultrastructur
e Investigation.",/pubmed/31341555
5888,,,,,"Positive thyroid antibodies and ris
k of thyroid cancer: A systematic r
eview and meta-analysis.",/pubmed/31341621
5887,,,,,"Pain Perception of the First Eye ve
rsus the Second Eye during Phacoemu
lsification under Local Anesthesia 
for Patients Going through Cataract
 Surgery: A Systematic Review and M
eta-Analysis.",/pubmed/31341651
5886,,,,,"CDC's guideline on pediatric mild t
raumatic brain injury: Recommendati
ons for neurologists.",/pubmed/31341712
5885,,,,,"Intravenous glucocorticoids therapy
 in the treatment of Graves' ophtha
lmopathy: a systematic review and M
eta-analysis.",/pubmed/31341811
5884,,,,,"Prevalence of amblyopia in congenit
al blepharoptosis: a systematic rev
iew and Meta-analysis.",/pubmed/31341812
5883,,,,,"Challenges and the Path Forward on 
Malaria Elimination Intervention: A
 Systematic Review.",/pubmed/31341841
5882,,,,,"Medical Cannabinoids for Cancer Cac
hexia: A Systematic Review and Meta
-Analysis.",/pubmed/31341892
5881,,,,,"Is there a role for stereotactic ra
diotherapy in the treatment of rena
l cell carcinoma?",/pubmed/31341985
5880,,,,,"Big Data Approaches for Modeling Re
sponse and Resistance to Cancer Dru
gs.",/pubmed/31342013
5879,,,,,"The Effect of Isolated and Syntheti
c Dietary Fibers on Markers of Meta
bolic Diseases in Human Interventio
n Studies: A Systematic Review.",/pubmed/31342059
5878,,,,,"Measurement instruments of online g
aming disorder in adolescents and y
oung people according to DSM-5 crit
eria: a systematic review.",/pubmed/31342078
5877,,,,,"Potential of miRNAs to predict and 
treat inflammation from the perspec
tive of Familial Mediterranean Feve
r.",/pubmed/31342094
5876,,,,,"Comparison of three-dimensional ver
sus two-dimensional laparoscopic su
rgery for rectal cancer: a meta-ana
lysis.",/pubmed/31342167
5875,,,,,"Clinical Decision Support Systems a
nd Their Role in Antibiotic Steward
ship: a Systematic Review.",/pubmed/31342180
5874,,,,,"Impact of furosemide on mortality a
nd the requirement for renal replac
ement therapy in acute kidney injur
y: a systematic review and meta-ana
lysis of randomised trials.",/pubmed/31342205
5873,,,,,"How relevant are social costs in ec
onomic evaluations? The case of Alz
heimer's disease.",/pubmed/31342208
5872,,,,,"The Charles Bonnet Syndrome: a Syst
ematic Review of Diagnostic Criteri
a.",/pubmed/31342218
5871,,,,,"A Meta-analysis of L2 Willingness t
o Communicate and Its Three High-Ev
idence Correlates.",/pubmed/31342240
5870,,,,,"Botulinum toxin type A applications
 for masticatory myofascial pain an
d trigeminal neuralgia: what is the
 evidence regarding adverse effects
?",/pubmed/31342244
5869,,,,,"A Spanish Society joint SECO and SE
EDO approach to the Post-operative 
management of the patients undergoi
ng surgery for obesity.",/pubmed/31342249
5868,,,,,"Comparison of clinical outcomes of 
laparoscopic versus open surgery fo
r recurrent hepatocellular carcinom
a: a meta-analysis.",/pubmed/31342257
5867,,,,,"Assessing human vulnerability in in
dustrial chemical accidents: a qual
itative and quantitative methodolog
ical approach.",/pubmed/31342280
5866,,,,,"Assessing the quality and communica
tive aspects of patient decision ai
ds for early-stage breast cancer tr
eatment: a systematic review.",/pubmed/31342311
5865,,,,,"H3K27 trimethylation loss in malign
ant peripheral nerve sheath tumor: 
a systematic review and meta-analys
is with diagnostic implications.",/pubmed/31342317
5864,,,,,"Human Factors and User Experience I
ssues with Ventricular Assist Devic
e Wearable Components: A Systematic
 Review.",/pubmed/31342334
5863,,,,,"Oxidative Damage Induced by Nano-ti
tanium Dioxide in Rats and Mice: a 
Systematic Review and Meta-analysis
.",/pubmed/31342340
5862,,,,,"Efficacy and Safety of Direct Oral 
Anticoagulants Versus Warfarin in P
atients with Atrial Fibrillation Ac
ross BMI Categories: A Systematic R
eview and Meta-Analysis.",/pubmed/31342343
5861,,,,,"Neoadjuvant Radiotherapy to Facilit
ate Immediate Breast Reconstruction
: A Systematic Review and Current C
linical Trials.",/pubmed/31342362
5860,,,,,"Axillary Pathologic Complete Respon
se in Inflammatory Breast Cancer Pa
tients: Implications for SLNB?",/pubmed/31342381
5859,,,,,"Breastfeeding and Breast Cancer: Ma
naging Lactation in Survivors and W
omen with a New Diagnosis.",/pubmed/31342385
5858,,,,,"An Oncoplastic Surgery Primer: Comm
on Indications, Techniques, and Com
plications in Level 1 and 2 Volume 
Displacement Oncoplastic Surgery.",/pubmed/31342388
5857,,,,,"Clinical Implications of Transcript
omic Changes After Neoadjuvant Chem
otherapy in Patients with Triple-Ne
gative Breast Cancer.",/pubmed/31342395
5856,,,,,"Intravenous Brivaracetam in the Tre
atment of Status Epilepticus: A Sys
tematic Review.",/pubmed/31342405
5855,,,,,"Mindfulness for Children and Adults
 with Autism Spectrum Disorder and 
Their Caregivers: A Meta-analysis.",/pubmed/31342444
5854,,,,,"MeningiSSS: A New Predictive Score 
to Support Decision on Invasive Pro
cedures to Monitor or Manage the In
tracerebral Pressure in Children wi
th Bacterial Meningitis.",/pubmed/31342450
5853,,,,,"Efficacy and adverse effects of ora
l propranolol in infantile hemangio
ma: a meta-analysis of comparative 
studies.",/pubmed/31342465
5852,,,,,"[Current State of Appropriate Medic
ation Use in Older Adults and Futur
e Prospects].",/pubmed/31342495
5851,,,,,"Long-term effects of selective dors
al rhizotomy in children with cereb
ral palsy: a systematic review.",/pubmed/31342516
5850,,,,,"CSF Pressure, Volume, and Post-Dura
l Puncture Headache: A Case-Control
 Study and Systematic Review.",/pubmed/31342523
5849,,,,,"Systematic review with meta-analysi
s: risk factors for thiopurine-indu
ced leukopenia in IBD.",/pubmed/31342537
5848,,,,,"Systematic review of the nature of 
nursing care described by using the
 Caring Behaviours Inventory.",/pubmed/31342576
5847,,,,,"GAA Variants and Phenotypes Among 1
079 Patients with Pompe Disease: Da
ta from the Pompe Registry.",/pubmed/31342611
5846,,,,,"Pain Flare-Effect Prophylaxis With 
Corticosteroids On Bone Radiotherap
y Treatment: A Systematic Review.",/pubmed/31342618
5845,,,,,"The effectiveness of wearable techn
ologies as physical activity interv
entions in weight control: A system
atic review and meta-analysis of ra
ndomized controlled trials.",/pubmed/31342646
5844,,,,,"A systematic review and meta-analys
is estimating the population preval
ence of comorbidities in children a
nd adolescents aged 5 to 18 years.",/pubmed/31342672
5843,,,,,"[Network Meta-analysis of Yiqi Huox
ue Chinese patent medicine for coro
nary heart disease with angina pect
oris].",/pubmed/31342723
5842,,,,,"[Systematic review of external appl
ications combined with three-step a
nalgesic therapy in treating primar
y liver cancer pain].",/pubmed/31342724
5841,,,,,"Inhalation Technique Errors with Me
tered-Dose Inhalers Among Patients 
with Obstructive Lung Diseases: A S
ystematic Review and Meta-Analysis 
of U.S. Studies.",/pubmed/31342732
5840,,,,,"Antibiotic Dosing for Critically Il
l Adult Patients Receiving Intermit
tent Hemodialysis, Prolonged Interm
ittent Renal Replacement Therapy, a
nd Continuous Renal Replacement The
rapy: An Update.",/pubmed/31342772
5839,,,,,"Epstein-Barr virus and risk of brea
st cancer: a systematic review and 
meta-analysis.",/pubmed/31342783
5838,,,,,"Scoping Review of Self-Advocacy Edu
cation Interventions to Improve Car
e.",/pubmed/31342850
5837,,,,,"Neutrophil-Extracellular Traps, Cel
l-Free DNA, and Immunothrombosis in
 Companion Animals: A Review.",/pubmed/31342866
5836,,,,,"Exposure to glyphosate-based herbic
ides and risk for non-Hodgkin lymph
oma: A meta-analysis and supporting
 evidence.",/pubmed/31342895
5835,,,,,"Use of Social Robots in Mental Heal
th and Well-Being Research: Systema
tic Review.",/pubmed/31342908
5834,,,,,"A Real-Time Automated Patient Scree
ning System for Clinical Trials Eli
gibility in an Emergency Department
: Design and Evaluation.",/pubmed/31342909
5833,,,,,"Correlation Between RASSF1A Gene Pr
omoter Hypermethylation in Serum or
 Sputum and Non-Small Cell Lung Can
cer (NSCLC): A Meta-Analysis.",/pubmed/31342946
5832,,,,,"Experiences of computer-based and c
onventional self-help interventions
 for eating disorders: A systematic
 review and meta-synthesis of quali
tative research.",/pubmed/31343088
5831,,,,,"Predicting and preventing symptom o
nset and relapse in schizophrenia-A
 metareview of current empirical ev
idence.",/pubmed/31343181
5830,,,,,"Rapid holistic perception and evasi
on of road hazards.",/pubmed/31343185
5829,,,,,"Defending behavior of peer victimiz
ation in school and cyber context d
uring childhood and adolescence: A 
meta-analytic review of individual 
and peer-relational characteristics
.",/pubmed/31343187
5828,,,,,"The Correlation Between the Severit
y of Premonitory Urges and Tic Symp
toms: A Meta-Analysis.",/pubmed/31343266
5827,,,,,"Low-dose oral theophylline combined
 with inhaled corticosteroids for p
eople with chronic obstructive pulm
onary disease and high risk of exac
erbations: a RCT.",/pubmed/31343402
5826,,,,,"Nonthyroidal illness in critically 
ill children.",/pubmed/31343421
5825,,,,,"Update in Duchenne and Becker muscu
lar dystrophy.",/pubmed/31343429
5824,X,X,,,"Supplemental Oxygen and the Risk of
 Surgical Site Infection: Evidence 
of Compromised Data Requires Correc
tion of Previously Published Meta-a
nalysis.",/pubmed/31343461
5823,,,,,"Comparative efficacy of lifestyle i
ntervention strategies targeting we
ight outcomes in people with psycho
sis: a systematic review and networ
k meta-analysis.",/pubmed/31343494
5822,,,,,"Disaster management in rural and re
mote primary healthcare settings: a
 scoping review protocol.",/pubmed/31343495
5821,,,,,"Approaches for assessing decision-m
aking capacity in older adults: a s
coping review protocol.",/pubmed/31343496
5820,,,,,"Clinical Efficacy of Liposomal Bupi
vacaine: A Systematic Review of Pro
spective, Randomized Controlled Tri
als in Orthopaedic Surgery.",/pubmed/31343508
5819,,,,,"Visual Deficits and Dysfunctions As
sociated with Traumatic Brain Injur
y: A Systematic Review and Meta-ana
lysis.",/pubmed/31343512
5818,,,,,"Swim-Specific Resistance Training: 
A Systematic Review.",/pubmed/31343554
5817,,,,,"Mammalian target of rapamycin inhib
itors combined with calcineurin inh
ibitors as initial immunosuppressio
n in renal transplantation: a meta-
analysis.",/pubmed/31343574
5816,,,,,"Exercise Training in Adults With Co
ngenital Heart Disease: A SYSTEMATI
C REVIEW AND META-ANALYSIS.",/pubmed/31343584
5815,,X,,,"Operative Vs. Non-operative Managem
ent of Displaced Midshaft Clavicle 
Fractures in Pediatric and Adolesce
nt Patients: A Systematic Review an
d Meta-Analysis.",/pubmed/31343597
5814,,,,,"Critical Call for Hospital-Based Do
mestic Violence Intervention: The D
avis Challenge.",/pubmed/31343600
5813,X,,,,"Minimally Invasive Posterior Cervic
al Foraminotomy as an Alternative t
o Anterior Cervical Discectomy and 
Fusion for Unilateral Cervical Radi
culopathy: A Systematic Review and 
Meta-Analysis.",/pubmed/31343619
5812,,,,,"Bouillabaisse or Fish soup: The Lim
itations of Meta-Analysis confronte
d to the Inconsistency of Fecal Mic
robiota Transplantation Studies.",/pubmed/31343677
5811,X,,,,"The Effectiveness of Lumbar Transfo
raminal Injection of Steroid for th
e Treatment of Radicular Pain: A Co
mprehensive Review of the Published
 Data.",/pubmed/31343693
5810,,,,,"Association of Preoperative, Subjec
tive Pediatric Tonsil Size With Ton
sillectomy Outcomes: A Systematic R
eview.",/pubmed/31343696
5809,X,X,,,"Is Virtual Reality Effective in Ort
hopedic Rehabilitation? A Systemati
c Review and Meta-Analysis.",/pubmed/31343702
5808,,,,,"Marijuana Use in Pregnancy: A Revie
w.",/pubmed/31343707
5807,,,,,"Diagnostic Performance of Acoustic 
Radiation Force Impulse Elastograph
y for the Differentiation of Benign
 and Malignant Superficial Lymph No
des: A Meta-analysis.",/pubmed/31343772
5806,,,,,"Safety and efficacy of clonidine on
 postoperative vomiting and pain in
 pediatric ophthalmic surgery: a sy
stematic review and meta-analysis.",/pubmed/31343796
5805,,,,,"Individual and household exposures 
associated with cholera transmissio
n in case-control studies: a system
atic review.",/pubmed/31343805
5804,,,,,"CXCR4 mutations affect presentation
 and outcomes in patients with Wald
enström macroglobulinemia: A system
atic review.",/pubmed/31343930
5803,,,,,"Re: Systematic Review and Meta-Anal
ysis of Alarm versus Desmopressin T
herapy for Pediatric Monosymptomati
c Enuresis.",/pubmed/31343940
5802,,,,,"Re: The Role of Adenotonsillectomy 
in the Treatment of Primary Nocturn
al Enuresis in Children: A Systemat
ic Review.",/pubmed/31343942
5801,,,,,"Nutraceutical Potential of Diet Dri
nks: A Critical Review on Component
s, Health Effects, and Consumer Saf
ety.",/pubmed/31343956
5800,,,,,"Whose Responsibility Is It to Disma
ntle Medical Mistrust? Future Direc
tions for Researchers and Health Ca
re Providers.",/pubmed/31343959
5799,,,,,"Ubiquitous Yet Unclear: A Systemati
c Review of Medical Mistrust.",/pubmed/31343961
5798,,,,,"Fracture of Zirconia Abutments in I
mplant Treatments: A Systematic Rev
iew.",/pubmed/31344017
5797,,,,,"Statements and Recommendations for 
Guided Bone Regeneration: Consensus
 Report of the Guided Bone Regenera
tion Symposium Held in Bologna, Oct
ober 15 to 16, 2016.",/pubmed/31344018
5796,,,,,"Validity of screening instruments f
or the detection of dementia and mi
ld cognitive impairment in hospital
 inpatients: A systematic review of
 diagnostic accuracy studies.",/pubmed/31344048
5795,,,,,"A systemic review of maternal wellb
eing and its relationship with mate
rnal fetal attachment and early pos
tpartum bonding.",/pubmed/31344070
5794,,,,,"Prevalence of tobacco use in health
care workers: A systematic review a
nd meta-analysis.",/pubmed/31344083
5793,X,X,,,"Bone age assessment with various ma
chine learning techniques: A system
atic literature review and meta-ana
lysis.",/pubmed/31344143
5792,,,,,"Knowledge about bacterial and viral
 pathogens present in wild mammals 
in Chile: a systematic review.",/pubmed/31344156
5791,,,,,"[Considering the geographical origi
n of studies when interpreting resu
lts from systematic reviews and met
a-analyses: The case of fluid resus
citation in pediatric sepsis].",/pubmed/31344182
5790,,,,,"[Effects of physical training in pa
tients with type 2 diabetes mellitu
s: a systematic review].",/pubmed/31344211
5789,,,,,"Carriage prevalence of Neisseria me
ningitidis in the Americas in the 2
1st century: a systematic review.",/pubmed/31344352
5788,,,,,"The cardiovascular effects of elect
ronic cigarettes: A systematic revi
ew of experimental studies.",/pubmed/31344384
5787,,,,,"Computational Fluid Dynamics Modell
ing of Hemodynamic Parameters in th
e Human Diseased Aorta - A Systemat
ic Review.",/pubmed/31344467
5786,,,,,"Association of IL-6, IL-10 and TGF-
β1 gene polymorphisms with brucello
sis: A systematic review with meta-
analysis.",/pubmed/31344477
5785,,,,,"Executive function predictors of de
layed memory deficits after mild tr
aumatic brain injury.",/pubmed/31344589
5784,,,,,"Corrigendum to ”Biological markers 
evaluated in randomized trials of p
sychological treatments for depress
ion: A systematic review and meta-a
nalysis” [Neurosci. Biobehav. Rev. 
101 (2019) 32-44].",/pubmed/31344590
5783,,,,,"Safety of menopausal hormone therap
y in breast cancer survivors older 
than fifty at diagnosis: A systemat
ic review and meta-analysis.",/pubmed/31344603
5782,,,,,"Anticipatory postural adjustment du
ring gait initiation in multiple sc
lerosis patients: A systematic revi
ew.",/pubmed/31344607
5781,,,,,"Publicly Funded Home and Community-
Based Care for Children With Medica
l Complexity: Protocol for the Anal
ysis of Medicaid Waiver Application
s.",/pubmed/31344668
5780,,,,,"Use of the Principles of Design Thi
nking to Address Limitations of Dig
ital Mental Health Interventions fo
r Youth: Viewpoint.",/pubmed/31344671
5779,,,,,"Evaluating Digital Maturity and Pat
ient Acceptability of Real-Time Pat
ient Experience Feedback Systems: S
ystematic Review.",/pubmed/31344680
5778,,,,,"What Is the Optimal Radiotherapy Ta
rget Size for Non-Operable Esophage
al Cancer? A Meta-Analysis.",/pubmed/31344698
5777,,,,,"Cervical Cancer with Intermediate R
isk Factors: Is there a Role for Ad
juvant Radiotherapy? A Systematic R
eview and a Meta-Analysis.",/pubmed/31344705
5776,,,,,"[French comment on article Endoscop
ic ultrasound-guided gallbladder dr
ainage versus percutaneous cholecys
tostomy for high risk surgical pati
ents with acute cholecystitis: a sy
stematic review and meta-analysis].
",/pubmed/31344739
5775,,,,,"Child-care self-assessment to impro
ve physical activity, oral health a
nd nutrition for 2- to 4-year-olds:
 a feasibility cluster RCT.",/pubmed/31343857
5774,,,,,"Missing outcome data in meta-analys
is.",/pubmed/25009176
5773,,,,,"Allergy and Asthma Care in the Mobi
le Phone Era.",/pubmed/27209270
5772,,,,,"Fractional Exhaled Nitric Oxide for
 the Diagnosis of Childhood Asthma:
 a Systematic Review and Meta-analy
sis.",/pubmed/27444490
5771,,,,,"Reviewing the epigenetics of schizo
phrenia.",/pubmed/27562238
5770,,,,,"Comparison of Single-Coil and Dual-
Coil Implantable Defibrillators: A 
Meta-Analysis.",/pubmed/29759689
5769,,,,,"Influence of different intravenous 
lipid emulsions on fatty acid statu
s and laboratory and clinical outco
mes in adult patients receiving hom
e parenteral nutrition: A systemati
c review.",/pubmed/28065480
5768,,,,,"Fatty acid and non-alcoholic fatty 
liver disease: Meta-analyses of cas
e-control and randomized controlled
 trials.",/pubmed/28161092
5767,,,,,"Social networks in nursing work pro
cesses: an integrative literature r
eview.",/pubmed/28327878
5766,,,,,"Is a low FODMAP diet beneficial for
 patients with inflammatory bowel d
isease? A meta-analysis and systema
tic review.",/pubmed/28587774
5765,X,X,,,"A systematic review of feeding prac
tices among postoperative patients:
 is practice in-line with evidenced
-based guidelines?",/pubmed/28589624
5764,,,,,"Omega 3 fatty acids in cardiovascul
ar disease risk factors: An updated
 systematic review of randomised cl
inical trials.",/pubmed/28601400
5763,,,,,"Characterizing the inpatient care o
f young adults experiencing early p
sychosis: A medical record review.",/pubmed/28758344
5762,X,X,,,"Reduction in Operating Room Plasma 
Waste After Evidence-Based Quality 
Improvement Initiative.",/pubmed/28786842
5761,,,,,"Early psychosis workforce developme
nt: Core competencies for mental he
alth professionals working in the e
arly psychosis field.",/pubmed/28792114
5760,,,,,"ESPEN guidelines on nutritional sup
port for polymorbid internal medici
ne patients.",/pubmed/28802519
5759,,,,,"Efficacy of vitamin D supplementati
on in combination with conventional
 antiviral therapy in patients with
 chronic hepatitis C infection: a m
eta-analysis of randomised controll
ed trials.",/pubmed/28833855
5758,,,,,"Comparison of up-front treatments f
or newly diagnosed immune thrombocy
topenia -a systematic review and ne
twork meta-analysis.",/pubmed/28971908
5757,,,,,"ADHD in children and young people: 
prevalence, care pathways, and serv
ice provision.",/pubmed/29033005
5756,,,,,"Research investments for UK infecti
ous disease research 1997-2013: A s
ystematic analysis of awards to UK 
institutions alongside national bur
den of disease.",/pubmed/29061335
5755,,,,,"Fluoroquinolone prophylaxis in haem
atological cancer patients with neu
tropenia: ECIL critical appraisal o
f previous guidelines.",/pubmed/29079323
5754,,,,,"Drug-eluting stents versus bare met
al stents for saphenous vein graft 
revascularisation: a meta-analysis 
of randomised trials.",/pubmed/29086708
5753,,,,,"The Questions Shape the Answers”: A
ssessing the Quality of Published S
urvey Instruments in Health Profess
ions Education Research.",/pubmed/29095172
5752,,,,,"Changing trends in the prevalence o
f H. pylori infection in Japan (190
8-2003): a systematic review and me
ta-regression analysis of 170,752 i
ndividuals.",/pubmed/29138514
5751,,,,,"A Systematic Review and Meta-Analys
is of the Management and Outcomes o
f Isolated Skull Fractures in Child
ren.",/pubmed/29174834
5750,,,,,"Pentraxin-3 as a marker of sepsis s
everity and predictor of mortality 
outcomes: A systematic review and m
eta-analysis.",/pubmed/29174966
5749,,,,,"Comments on: Influence of transcuta
neous electrical nerve stimulation 
on spasticity, balance, and walking
 speed in stroke patients: A system
atic review and meta-analysis.",/pubmed/29206272
5748,,,,,"Achieving Milestones as a Prerequis
ite for Proceeding With a Clinical 
Trial.",/pubmed/29239943
5747,,,,,"Bias in Before-After Studies: Narra
tive Overview for Anesthesiologists
.",/pubmed/29239959
5746,,,,,"Systematic review and meta-analysis
 of the effectiveness of pharmacist
-led medication reconciliation in t
he community after hospital dischar
ge.",/pubmed/29248878
5745,,,,,"Quick and dirty? A systematic revie
w of the use of rapid ethnographies
 in healthcare organisation and del
ivery.",/pubmed/29263139
5744,,,,,"ESPEN guideline clinical nutrition 
in neurology.",/pubmed/29274834
5743,,,,,"American Society for Enhanced Recov
ery and Perioperative Quality Initi
ative Joint Consensus Statement on 
Patient-Reported Outcomes in an Enh
anced Recovery Pathway.",/pubmed/29293180
5742,,,,,"Nonsurgical management of human imm
unodeficiency virus-associated paro
tid cysts: A systematic review and 
meta-analysis.",/pubmed/29327783
5741,,,,,"The low FODMAP diet in the manageme
nt of irritable bowel syndrome: an 
evidence-based review of FODMAP res
triction, reintroduction and person
alisation in clinical practice.",/pubmed/29336079
5740,,,,,"Neutrophil-to-lymphocyte ratio in h
ead and neck cancer prognosis: A sy
stematic review and meta-analysis.",/pubmed/29356179
5739,,,,,"Core cerebrospinal fluid biomarker 
profile in cerebral amyloid angiopa
thy: A meta-analysis.",/pubmed/29386280
5738,X,,,,"Meta-analysis of percutaneous trans
foraminal endoscopic discectomy vs.
 fenestration discectomy in the tre
atment of lumbar disc herniation.",/pubmed/29404628
5737,,,,,"A meta-analysis of dropout rates in
 acceptance and commitment therapy.
",/pubmed/29477890
5736,,,,,"[Cancer Treatment-induced Changes i
n Renal Function in Patients with T
umors - Update on Current Knowledge
].",/pubmed/29488775
5735,,,,,"Pleiotropic roles of melatonin in e
ndometriosis, recurrent spontaneous
 abortion, and polycystic ovary syn
drome.",/pubmed/29493042
5734,,,,,"[Guideline for the Diagnosis and Tr
eatment of COPD Patients - Issued b
y the German Respiratory Society an
d the German Atemwegsliga in Cooper
ation with the Austrian Society of 
Pneumology].",/pubmed/29523017
5733,,,,,"Prevalent and Incident Heart Failur
e in Cardiovascular Outcome Trials 
of Patients With Type 2 Diabetes.",/pubmed/29534825
5732,,,,,"Outcomes of patients treated with u
ltrathin-strut biodegradable polyme
r sirolimus-eluting stents versus f
luoropolymer-based everolimus-eluti
ng stents: a meta-analysis of rando
mised trials.",/pubmed/29537375
5731,,,,,"Reader response: Systematic review 
and statistical analysis of the int
egrity of 33 randomized controlled 
trials.",/pubmed/29555888
5730,,,,,"Evidence-Based Insights into the Ut
ility of Conjunctival Biopsy in Muc
ous Membrane Pemphigoid.",/pubmed/29566864
5729,,,,,"Polymerization shrinkage stress of 
resin-based dental materials: A sys
tematic review and meta-analyses of
 technique protocol and photo-activ
ation strategies.",/pubmed/29573737
5728,,,,,"Influence of Different Implant Geom
etry in Clinical Longevity and Main
tenance of Marginal Bone: A Systema
tic Review.",/pubmed/29578264
5727,,,,,"American Society for Enhanced Recov
ery: Advancing Enhanced Recovery an
d Perioperative Medicine.",/pubmed/29624526
5726,,,,,"Repurposing and repositioning neuro
steroids in the treatment of trauma
tic brain injury: A report from the
 trenches.",/pubmed/29630902
5725,,,,,"Big data handling mechanisms in the
 healthcare applications: A compreh
ensive and systematic literature re
view.",/pubmed/29655946
5724,,,,,"Prosthodontic Complications of Meta
l-Ceramic and All-Ceramic, Complete
-Arch Fixed Implant Prostheses with
 Minimum 5 Years Mean Follow-Up Per
iod. A Systematic Review and Meta-A
nalysis.",/pubmed/29665177
5723,,,,,"Syncope and bundle branch block : D
iagnostic approach.",/pubmed/29696347
5722,,,,,"Soy Isoflavones and their Effects o
n Xenobiotic Metabolism.",/pubmed/29708073
5721,,,,,"A comparison of effectiveness among
 frequent treatments of recurrent s
pontaneous abortion: A Bayesian net
work meta-analysis.",/pubmed/29709100
5720,,,,,"Medicinal Chemistry of Potassium Ch
annel Modulators: An Update of Rece
nt Progress (2011-2017).",/pubmed/29714134
5719,,,,,"Development of a multimedia educati
onal programme for first-time heari
ng aid users: a participatory desig
n.",/pubmed/29718733
5718,,,,,"[Acute life-threatening drug reacti
ons of the skin].",/pubmed/29721625
5717,,,,,"Gender Disparity between Absolute v
ersus Relative Size of Condylar Cho
ndral Defects: An MRI Analysis.",/pubmed/29727866
